sentence,word,prediction,score,difference_rate
"Mr President, I believe that a further period of reflection would be appropriate.",reflection,0.3436528146266937,0.30000000000000004,14.550938208897893
"I have no idea whether Captain Camara is genuine in his endeavours, or whether he will succeed in improving matters in Guinea.",endeavours,0.3071095645427704,0.359375,14.543425518533457
I have read the names of the signatories of the amendments.,signatories,0.3799331784248352,0.4444444444444444,14.515034854412074
The frame of our neighbourhood policy gives room for a strategy similar to the Union for the Mediterranean.,Mediterranean,0.34761515259742737,0.3035714285714286,14.508520855623122
"I am now pleased to be able to welcome to the visitors' gallery a high-level delegation from the Turkish Parliament, which has come to Brussels on a three-day study trip.",Brussels,0.34630241990089417,0.3026315789473685,14.430364836817184
"Disputes between participating States, its inability to overcome the last vestiges of the post-Cold War period, and the frozen conflicts have gradually paralysed it, undermining its credibility.",credibility,0.32097864151000977,0.375,14.405695597330729
"I say that this is a good opportunity because, as you know, on 10 December — two days ago — we celebrated the anniversary of the Declaration of Human Rights.",Declaration,0.357479989528656,0.3125,14.39359664916992
I cannot accept that we should pardon all the decisions made by the previous government in Ukraine.,pardon,0.33640193939208984,0.2941176470588235,14.376659393310565
"Consequently, an immediate reversal in this situation is a fundamental parameter in the economic recovery which we are seeking.",parameter,0.3274374306201935,0.38235294117647056,14.362518145487854
"The last item is the report by Mr Cozzolino, on behalf of the Committee on Budgetary Control, on the protection of the Communities' financial interests and the fight against fraud - Annual report 2008.",Budgetary,0.3614435493946075,0.421875,14.324491995352298
"Madame President, during the vote on Amendment No 4 relating to the budget - page 11 of the Minutes - Mr Samland spoke to raise an extremely important clarification and to say that the amendment certainly did not have the aim of questioning or contesting the legitimacy of the pension fund.",Madame,0.3530261814594269,0.3088235294117647,14.313239710671558
"On Monday and Tuesday of this week, they had a chance to talk with many of our Members and, yesterday, they visited the city of Ypres for the Armistice Day commemoration.",commemoration,0.3809011578559876,0.4444444444444444,14.297239482402786
"The next item is the oral question to the Commission (B7-0232/2009) by Mr Moreira, on behalf of the Committee on International Trade, on prospects for the Doha Development Agenda following the Seventh WTO Ministerial Conference.",Ministerial,0.35293230414390564,0.4117647058823529,14.287868993622913
The first is Johann Wolfgang von Goethe.,Goethe,0.4287059009075165,0.5,14.258819818496704
Accession of Bulgaria and Romania to the Europol Convention (vote),Accession,0.36170440912246704,0.31666666666666665,14.222444986042229
"the report drafted by Reimer Böge, on behalf of the Committee on Budgets, on the proposal for a decision of the European Parliament and of the Council on mobilisation of the European Globalisation Adjustment Fund, in accordance with point 28 of the Interinstitutional Agreement of 17 May 2006 between the European Parliament, the Council and the Commission on budgetary discipline and sound financial management",Globalisation,0.4030385613441467,0.3529411764705882,14.194259047508234
"In addition, the need to provide Frontex with the necessary resources to carry out its mandate efficiently was noted, and the Commission intends to increase its operational budget for 2007.",mandate,0.3330484926700592,0.29166666666666663,14.188054629734598
Transfers of appropriations: see Minutes,Transfers,0.4183656871318817,0.3666666666666667,14.099732854149549
"I recommended this to my group for a very simple reason: The following amendment, which has been signed by 120 Members from all groups, shows that proposals regarding a financial transaction tax are not the preserve of any one group, whether the socialists, conservatives, the Group of the European People's Party (Christian Democrats) or the Group of the Greens/European Free Alliance.",socialists,0.3601926267147064,0.3157894736842105,14.06099845965704
"the report by Mrs Hennis-Plasschaert, on behalf of the Committee on Civil Liberties, Justice and Home Affairs, on the proposal for a regulation of the European Parliament and of the Council establishing the criteria and mechanisms for determining the Member State responsible for examining an application for international protection lodged in one of the Member States by a third-country national or a stateless person (recast) - C6-0474/2008 -,",recast,0.3919673264026642,0.4558823529411765,14.020070337480123
Imports of fishery and aquaculture products from third countries account for more than 60% of EU consumption.,Imports,0.3799236714839935,0.33333333333333337,13.977101445198029
"With the death penalty, there is no deterrence; there is no correction; there is no coming back.",deterrence,0.3466720283031464,0.4027777777777778,13.929703317839511
"We must be alert to any manoeuvres which, in light of these events, may aim to justify further outside interference and which may threaten the independence and sovereignty of East Timor.",Timor,0.3877585530281067,0.45,13.831432660420736
"I think that, despite its ambiguous wording, Amendment 4 should have been declared inadmissible because it contradicts the treaties and, even more so, the interpretation of these treaties that has been given very clearly in a judgment by the Court of Justice of the European Union in Luxembourg, which provides that the current number of part-sessions in Strasbourg must be maintained.",Luxembourg,0.37942105531692505,0.33333333333333337,13.8263165950775
"At the same time, let me welcome to the visitors' gallery Mr Luis de Grandes and Mr Jesús Caldera, respectively the heads of the Popular Party and the Spanish Socialist Workers Party delegations of the Spanish parliament.",Socialist,0.3603323101997376,0.31666666666666665,13.789150589390827
I believe that we all recognise the urgent need for an effort to meet commitments to halt the loss of biodiversity in the European Union by 2010.,biodiversity,0.33776429295539856,0.296875,13.77323552181846
Mr Robin Cook is in Moscow today.,Moscow,0.3633517324924469,0.3194444444444444,13.744890171548604
This tragedy takes place only six months after a similar terrible gun rampage at a school in Kauhajoki in Finland.,school,0.3316588997840881,0.29166666666666663,13.711622783115926
"If, however, a State monopoly were simply to be replaced by a number of private monopolies, as has sometimes been the case with the energy companies, then liberalisation would certainly get us nowhere.",monopolies,0.3302275240421295,0.38235294117647056,13.632801404366122
Preparation of the TEC meeting and the EU/USA Summit (2 and 3 November 2009) (vote),TEC,0.4010106027126312,0.4642857142857143,13.628485569587124
The next item is the Council and Commission statements on the 2010 progress report on the former Yugoslav Republic of Macedonia.,Macedonia,0.3671847581863403,0.425,13.603586309096402
Gender aspects of the economic downturn and financial crisis - Assessment of the results of the 2006-2010 Roadmap for Equality between women and men and forward looking recommendations - Charter for Women's Rights - follow up (debate),downturn,0.3360178768634796,0.3888888888888888,13.595403092248077
European insurance and occupational pensions committee (implementing powers conferred on the Commission) (vote),pensions,0.350775808095932,0.3088235294117647,13.584547383444646
"I trust you will understand that the European Parliament, which thrives on lively political debate and unfailingly condemns all forms of xenophobia, should under no circumstances be associated with the views published in your brochure.'",xenophobia,0.3997601568698883,0.4625,13.56537148759172
"The species extinction rate is higher than ever before: 30% of amphibians, over 40% of mammals, birds, butterflies and reptiles, and even over 50% of freshwater fish are threatened with extinction.",amphibians,0.3398694097995758,0.3928571428571429,13.487786596471624
"Madam President, Madam President-in-Office of the Council, Mr Samecki, 2010 is the International Year of Biodiversity and the EU is about to press ahead with a new strategy for biodiversity, in other words, for the protection of flora and fauna within the area of the European Union.",biodiversity,0.3707740604877472,0.4285714285714286,13.486052552858997
The ECB should give an account of the discussion between Members of the Governing Council when decisions are taken on the interest base rate in order to increase transparency and enhance predictability.,predictability,0.3562518358230591,0.4117647058823529,13.481697014399932
"We are pleased to welcome an EFTA delegation to our gallery today, led by Mrs Katrín Júlíusdóttir, with members from Iceland, Norway and Liechtenstein, along with some observers from Switzerland.",Liechtenstein,0.34354883432388306,0.3970588235294118,13.476589873985015
"I voted for the proposal for a regulation which will allow the renewal, until the end of 1997, of the regulations applying to importation into Madeira, the Azores and the Canary Islands of cattle for fattening and local consumption, certain fresh or frozen pork or meat-based products, and seed potato supplies.",importation,0.4253281652927399,0.375,13.420844078063979
"Contribution of EU regional policy towards fighting the financial and economic crisis, with a special reference to Objective 2 (short presentation)",Objective,0.3543460965156555,0.3125,13.390750885009767
The ratification and implementation of the updated ILO conventions (debate),ratification,0.37942320108413696,0.4375,13.274696895054408
Stabilisation and Association Agreement between the EC and Bosnia and Herzegovina (,Stabilisation,0.372595876455307,0.32894736842105265,13.269146442413321
"In nine cases forfeiture of the entitlement to the subsistence allowance for periods of between two and five days, in one case five days, in six cases three days and in two cases two days, and in a further case the issuing of a reprimand.",subsistence,0.342660129070282,0.3947368421052632,13.192767302195243
"First, when the vote was being prepared in the AFET Committee, all political groups agreed to use in this report only one term for the state which calls itself the Republic of Macedonia.",Macedonia,0.3583683967590332,0.31666666666666665,13.168967397589437
"In other words, the seal populations in question are endangered at present and, consequently, they do not come under the CITES Convention on International Trade in Endangered Species of Wild Fauna and Flora.",CITES,0.3799632489681244,0.4375,13.151257378714426
Lithuania was the first country of the Soviet bloc to declare independence from the USSR.,USSR,0.3315916061401367,0.381578947368421,13.100130804653817
"In that resolution, we upheld the importance of health for all and of health in all policies and placed major emphasis on cancer prevention.",emphasis,0.3259800374507904,0.375,13.071990013122559
"- (DE) Mr President, it had been agreed with the shadow rapporteurs that this would read simply 'the Croatian authorities' rather than 'the government and local authorities'.",Croatian,0.3260554373264313,0.375,13.051883379618326
"If adopted, one of the amendments would, in reality, prolong the current situation where two Member States of the EU are not reporting data to the EU surveillance bodies concerning HIV/AIDS, especially to the European Centre for Disease Prevention and Control.",Centre,0.35962975025177,0.31818181818181823,13.026492936270559
"Ladies and gentlemen, your Excellencies, ladies and gentlemen.",Excellencies,0.3727704882621765,0.4285714285714286,13.020219405492153
"Since the Committee has recorded that everything is in order, Parliament may ratify all the mandates.",mandates,0.3656361401081085,0.32352941176470584,13.014806942506283
"This problem particularly affects countries such as Cyprus, Bulgaria, Belgium, Hungary, Malta, Italy, the United Kingdom, Germany, Spain and, unfortunately, many others.",Malta,0.3574468493461609,0.4107142857142857,12.969462767891256
"The point of the report is not to instigate a debate on the question of zero tolerance, Nor does it aim to make it easier to import genetically modified soya.",soya,0.3939470052719116,0.4523809523809523,12.916977781998462
It was recommended at the World Forum that the parliaments of as many countries as possible should establish the institution of a commissioner responsible for future generations.,parliaments,0.37203195691108704,0.3295454545454546,12.892455890260878
"Mr President, I rise to support Mrs Crawley.",Crawley,0.3679875135421753,0.32608695652173914,12.849504152933754
Mr Chebeya Bahizire was a human rights defender and the director of the NGO 'Voice of the Voiceless'.,Voiceless,0.3806516230106354,0.3375,12.785666077225288
"I want to thank the Commission for their cooperation, and ask Members to vote for assent.",assent,0.37002846598625183,0.328125,12.770580110095796
It may be more difficult to prevent the disease in these flocks than in larger commercial units.,flocks,0.3758931457996368,0.33333333333333337,12.767943739891022
(Applause),Applause,0.3316432237625122,0.2941176470588235,12.758696079254166
"I will stress that again, especially for the Finns sitting across the table.",Finns,0.3720637857913971,0.42647058823529416,12.757457124775861
"Muhammad Yunus' microcredit system is not simply charity, which often helps to alleviate the guilty conscience of the well-to-do.",charity,0.33816108107566833,0.3875,12.732624238537207
"The new Greek Government which, when in opposition, said that it disagreed with these prosecutions, is keeping quiet like a new Pontius Pilate.",prosecutions,0.3646297156810761,0.32352941176470584,12.703730301423539
"the report by Luis Manuel Capoulas Santos, on behalf of the Committee on Agriculture and Rural Development, on the proposal for a Council regulation on modifications to the common agricultural policy by amending Regulations (EC) No 320/2006, (EC) No 1234/2007, (EC) No 3/2008 and (EC) No [...]/2008 - C6-0241/2008 -;",Regulations,0.4084533751010895,0.3625,12.676793131335032
"Mr President, the accession of the EU to the Transport Protocol of the Alpine Convention is a small but perfectly formed piece in the jigsaw of a new transport policy in Europe.",accession,0.3359542489051819,0.3846153846153846,12.651895284652703
"The first suggestion is slightly philosophical, but it is fundamental: let us rebuild our policies towards our neighbours according to our values, values that we share and, in particular, democracy.",suggestion,0.337636262178421,0.30000000000000004,12.545420726140325
"There are a number of reasons for this: as we know, the population is ageing and more and more people are exposed to carcinogens.",carcinogens,0.36900168657302856,0.421875,12.532933553059896
This new meeting will strengthen relations between our parliaments and allow a wide range of issues of common interest to the EU and to the People's Republic of China to be discussed.,parliaments,0.3516323268413544,0.3125,12.522344589233416
"The next item is the report (A5-0154/2002) by Mrs Hedkvist Petersen, on behalf of the Committee on Regional Policy, Transport and Tourism, on the Commission communication 'Pedestrian protection: Commitment by the European automobile industry' [COM(2001) 389 - C5-0537/2001 - 2001/2216(COS)].",Petersen,0.4084481596946716,0.4666666666666667,12.475394351141807
"In addition, under the 2008 pilot programme for forest fires, we are cooperating with Member States to create tactical reserves that will be on standby for emergencies in Europe.",emergencies,0.3009572923183441,0.34375,12.448787689208984
"At the same time, we need to do all we can to end the conflict between Israelis and Palestinians and between Israel and the Arab world.",Palestinians,0.3284889161586761,0.375,12.402955691019708
"First, lowering the costs involved in cutting emissions would give a much-needed breather to national budgets, which the Member States are currently struggling to balance.",breather,0.2972451150417328,0.3392857142857143,12.390913461384025
"First, this is not a judicial civil matter, as some ill-informed or ill-informing Members of this House might propose: it is clearly a political matter; it is a continuation of the policy of successive Israeli Governments to kick Palestinians out of their homes and lands and to absorb by force - or by using legalistic tricks - as much of the Occupied Territories as possible into the state of Israel.",Palestinians,0.36964768171310425,0.421875,12.379808779116031
The next item is the report by Mrs Klaß on behalf of the Parliament and Council delegation to the Conciliation Committee on the protection of groundwater against pollution,groundwater,0.3737698793411255,0.42647058823529416,12.357407602770582
"I believe that, without them, the conciliation could not have been brought to a successful conclusion because, I must point out, if we have obtained entirely positive results, it is because we defended a strong position within the European Parliament and because, together, we stood up, I would say, to the Commission and to the Council on several points.",conciliation,0.3530944883823395,0.4027777777777778,12.335161505074339
There is no doubt that what many commentators are saying about these latest events is true: namely that the country is at a crossroads which we regard as critical.,commentators,0.3289264142513275,0.375,12.286289532979328
We will be able to agree on a world-leading set of sustainability criteria for biofuels used to achieve this target.,sustainability,0.32898038625717163,0.375,12.271896998087566
Request for the waiver of parliamentary immunity: see Minutes,waiver,0.3223426640033722,0.3666666666666667,12.088364362716682
Media law in Hungary (motions for resolutions tabled): see Minutes,Hungary,0.34727397561073303,0.3947368421052632,12.023926178614312
"We spoke about EU-Russia relations in the context of the Partnership for Modernisation, and also about the negotiations relating to a new agreement between the EU and the Russian Federation.",Federation,0.35765716433525085,0.40625,11.96131339439979
(EL) The next item is the statements by the Council and the Commission on the deterioration of the situation in Georgia.,deterioration,0.3577647805213928,0.40625,11.934823256272537
"Thus, it is LIFE+ that will govern Europe's innovative policies, that will rise to the challenges, such as the fight against climate change and the efforts to rid the air and soil of pollution, that will prevent biodiversity damage and that will provide the Environment DG and the NGOs, our bio-indicators par excellence, with the means to endow the Member States' environmental policies with European added value.",biodiversity,0.35945722460746765,0.4078947368421053,11.875002999459554
"Madam President, a small error: in the English version of the Minutes, at the end of that section, it stated that Mr Napolitano is chairman of the CONT - I presume the Committee on Budgetary Control.",Budgetary,0.3934428095817566,0.4464285714285714,11.868810653686516
"The European Parliament actively supported Mr Ganji during his long spell in prison and his hunger strike and called for his release on several occasions, particularly in its Resolution on Iran of 13 October 2005 and also by means of several letters and interventions by the President of Parliament and by the chairpeople of the Delegation for relations with Iran and of the Human Rights Sub-Committee",interventions,0.3946858048439026,0.3529411764705882,11.827644705772409
On page 28 of the Rainbow he suggests that we do not have any democratic mandate or legitimacy because we were elected on a Labour ticket and therefore we should not be sitting as Members of the House.,page,0.3353694677352905,0.30000000000000004,11.78982257843016
"In this critical context, the peaceful and orderly conduct of the constitutional referendum on 27 June came - as I mentioned in a statement on 28 June - as a welcome development towards the re-establishment of the constitutional order and democratic process in Kyrgyzstan.",referendum,0.3418577313423157,0.3875,11.778649976176602
"Forest fires in Greece, their consequences and conclusions to be drawn for prevention and preparedness measures (debate)",preparedness,0.3680239915847778,0.4166666666666666,11.674242019653313
"The European Parliament and the Council recognise that the former Yugoslav Republic of Macedonia, Montenegro and Serbia fulfil all conditions for visa liberalisation.",Yugoslav,0.3630463182926178,0.4107142857142857,11.606113807014793
"The fact is that, numerically speaking, that is the only way in which a majority in this House will come into being, and that is why we are presented with the unaccustomed sight of parties that, in their domestic, indigenous, national reality are as a rule the complete natural antithesis of each other – Socialists on the one hand, Christian Democrats and Conservatives on the other – attempting in this House to work together from time to time, which, in many cases, evokes misgivings back home.",misgivings,0.3535868227481842,0.4,11.603294312953954
"I thank the Commission, which was so active all the time in the preparatory meetings and all the discussions, for its engagement.",engagement,0.3225527107715607,0.2894736842105263,11.427300084720974
The Commission's report on the Functioning of the Transitional Arrangements set out in the 2003 Accession Treaty shows that workers' mobility from the EU Member State entrants of 2004 to the EU15 has on the whole had a positive effect.,Accession,0.393661767244339,0.4444444444444444,11.426102370023722
"Therefore, we appeal to the Nepalese authorities not to squander the 2008 peace agreement, but to strive consistently for promulgation of the new constitution, which would not only define the rights and responsibilities of citizens, but could become a symbol of a new democratic page in the history of the Federal Democratic Republic of Nepal.",Nepalese,0.3543076813220978,0.4,11.42307966947556
I declare resumed the session of the European Parliament adjourned on Thursday 16 September (1).,September,0.34794870018959045,0.3125,11.343584060668945
"Ecolabel is a voluntary eco quality label that aims to promote the distribution of products and services with low environmental impact throughout their life cycles, offering consumers accurate, non-misleading and scientifically correct information.",eco,0.35788998007774353,0.3214285714285714,11.34354935752022
"- Mr President, about 250 Eritrean migrants are believed to be held hostage in the Sinai desert and inhumane treatment and rape are reported while these people await a ransom that needs to be paid to human traffickers for their release.",traffickers,0.3325120508670807,0.375,11.330119768778484
"Persian is one of the major languages on the internet, especially for blogs, as young people seek a means of self-expression.",blogs,0.33681720495224,0.3026315789473685,11.29611989726189
"The next item is the joint debate on the oral question to the Commission, by Danuta Maria Hübner, on behalf of the Committee on Regional Development, on EU cohesion and regional policy after 2013 - B7-0466/2010);",cohesion,0.3709590137004852,0.33333333333333337,11.28770411014554
"Mr President, Mr Landsbergis, who knows the North Caucasus better than almost anyone else, has left a few brief oral amendments which tighten up the text and which I would ask you to support.",Caucasus,0.3742703497409821,0.421875,11.284065246582019
"On the one hand, we have an entirely justified and necessary interest on the part of most persons involved in the political process, which is to inform themselves and to find out more quickly and in detail about linkages which may exist, especially in the corporate sector, and how they work, especially across borders: borders which, happily, we have already dismantled successfully between many countries throughout Europe.",linkages,0.3783632218837738,0.42647058823529416,11.280347972080634
Joint Programming of research to combat neurodegenerative diseases (vote),Programming,0.3649235665798187,0.328125,11.214801243373326
"Other important achievements include the Code of Good Administrative Behaviour approved by a resolution of this House in 2001, a procedural code for complainants under the Article 226 infringement procedure adopted by the Commission last year, and the abolition of age limits in recruitment to the institutions and bodies.",complainants,0.3647218346595764,0.328125,11.153321039109002
Terms of Reference for the International Partnership for Energy Efficiency Cooperation (IPEEC) and the Memorandum concerning the hosting by the International Energy Agency of the Secretariat to the International Partnership for Energy Efficiency Cooperation (,Memorandum,0.38200312852859497,0.34375,11.128182844682174
Revision of the framework agreement on relations between the European Parliament and the Commission - Adaptation of Parliament's Rules of Procedure to the revised framework agreement on relations between the European Parliament and the Commission (debate),Revision,0.3858458399772644,0.3472222222222222,11.123601913452152
"In particular, we must stress the importance of this policy for boosting cohesion in an enlarged European Union, which will experience a particular increase in disparities between levels of development in its regions and the need to make resources available to match the new requirements.",disparities,0.2888694107532501,0.325,11.11710438361535
"We must therefore make sure that we have the necessary scope in our policy and also that investments are adapted to more developed, modern work in relation to the environment and social matters.",scope,0.2841614782810211,0.3194444444444444,11.045102451158598
Allocating an additional EUR 67 million to the Hercule II programme annually will have a significant effect on combating smuggling and fraud.,II,0.34627076983451843,0.3888888888888888,10.958944899695236
"Taking into account previous cases and rulings, the Ombudsman made a thorough analysis of the complaint and concluded that, indeed, there had been evidence of discrimination and an infringement of the Charter of Fundamental Rights; he therefore recommended that the Commission change the rule in line with the action already taken by Parliament following the ruling by the Court of First Instance.",rulings,0.3603210151195526,0.325,10.86800465217003
"the report by Mrs Trüpel, on behalf of the Committee on Budgets, on the guidelines for the 2011 budget procedure, Section I - European Parliament, Section II - Council, Section IV - Court of Justice, Section V - Court of Auditors, Section VI - European Economic and Social Committee, Section VII - Committee of the Regions, Section VIII - European Ombudsman, Section IX - European Data Protection Supervisor",Ombudsman,0.3873309791088104,0.4342105263157895,10.796501781001238
"the oral question to the Commission by Sophia in 't Veld, Jeanine Hennis-Plasschaert, Leonidas Donskis, Gianni Vattimo, Sarah Ludford, Ulrike Lunacek, Raül Romeva i Rueda, Jean Lambert and Judith Sargentini, on behalf of the Group of the Alliance of Liberals and Democrats for Europe and of the Group of the Greens/European Free Alliance, on the Lithuanian Law for the Protection of Minors against the Detrimental Effects of Public Information - B7-0202/2009),",Lithuanian,0.414408415555954,0.4642857142857143,10.742802803332992
Perhaps you or the Bureau might ask the Commission and the Council to justify this practice.,Bureau,0.3427265882492065,0.30952380952380953,10.72705158820517
"After all, this is a Christian minority whose historical roots in Iraq can be traced back to the 1st century AD and include the world's oldest churches and monasteries.",monasteries,0.32848286628723145,0.36764705882352944,10.652660369873052
Application for international protection lodged in one of the Member States by third-country nationals or stateless persons (recast) (,recast,0.363863617181778,0.32894736842105265,10.614539623260507
"The result of yesterday' s referendum gives us cause to rejoice, along with the people of Algeria, who are on the road to reconciliation and striving to achieve peace in their country.",referendum,0.3413513004779816,0.381578947368421,10.542417805770326
"Señor Presidente, intervengo simplemente para proponer que figure en el considerando C que se ha llegado a un acuerdo con el Consejo en el caso de las tablas de correspondencia, y que donde dice: ""Parliament reiterates its resolve to reach an agreement with the Council as soon as possible on the subject of correlation tables"", diga ahora: ""Parliament welcomes the agreement reached with the Council on the subject of correlation tables"".",Presidente,0.4063694179058075,0.36764705882352944,10.532481670379632
"The fact is that Mr Michel Raymond has been convicted, now that the French Supreme Court of Appeal has handed down its final judgment, of fraud relating to the European Union budget.",Supreme,0.3530333340167999,0.3194444444444444,10.514782822650421
"These are people who practise a particular kind of movement and breathing, but they are treated as dissidents and persecuted by the Communist authorities.",dissidents,0.3495830595493317,0.390625,10.50673675537108
"There is one decision that many Members find incomprehensible, and that is the quaestors’ decision on 26 May, which has meant that over two hundred former Members of this House have drawn a daily subsistence allowance for yesterday.",subsistence,0.3555454909801483,0.3970588235294118,10.455209679073766
Refusal of the extradition from Brazil of Cesare Battisti,Cesare,0.3951836526393889,0.4411764705882353,10.42503873507184
"This parameter is becoming more and more important given that, in the enlarged European Union, there is a constant increase in women from various areas of the world who are immigrating either in isolation, as independent economic migrants, or within the framework of the migration of their families or for other reasons, accounting for approximately 54% of all immigrants, although this is not an exact figure.",parameter,0.3588162362575531,0.325,10.404995771554796
"- (FR) Mr President, ladies and gentlemen, with the convergence of television, telecommunications and the internet the television has become an interactive medium and TV viewers have become 'actors'.",FR,0.3954640924930573,0.4411764705882353,10.361472368240342
"(NL) Mr President, I was happy to add my emphatic support to the Coelho report on biometrics in EU passports, because, if nothing else, this is a first step in the fight against the very many abuses and forgeries of passports.",forgeries,0.3782062232494354,0.421875,10.351117451985676
"These and other matters were on the agenda at the informal meeting in early July of the EU Ministers for Employment, Social Affairs and Health.",Ministers,0.3584641516208649,0.325,10.296662037189204
Ukraine had not been officially named as chair of the OSCE for 2013 at that time.,chair,0.3367862403392792,0.3055555555555556,10.220951383764085
"It has proved to be an unrivalled driver of innovation, development and progress, which has spread in every direction, and today still constitutes an essential reference point for humanism, spiritual enrichment and enlivenment, democracy, tolerance, and citizenship.",innovation,0.3314613103866577,0.3690476190476191,10.184677185550832
What are ridiculous are interventions such as yours.,interventions,0.3672777712345123,0.33333333333333337,10.18333137035367
"Too often, what we see is a realisation of the urgency of the situation and a juxtaposition of national solutions that are then dressed up as a European solution.",realisation,0.35928717255592346,0.4,10.17820686101914
I hope that the Ministers adopt this Pact today and that it contains reference to this common responsibility.,Ministers,0.35628077387809753,0.32352941176470584,10.123148289593797
"The Commission consultation cannot be reduced to patient mobility alone, but should be an opportunity to define what the role and the added value of the European Union might be when it comes to guaranteeing every citizen not only equal access to health care, but also a high level of health protection, in accordance with the powers of the Member States and with the principle of subsidiarity.",accordance,0.3909225463867188,0.35526315789473684,10.037457501446777
"The resolution therefore calls on the European Union and on the Democratic Republic of Congo, as signatories to the Cotonou Agreement, which explicitly refers to respect for human rights, democracy and the rule of law, to pay particular attention to these matters when evaluating the Agreement.",Congo,0.3435875475406647,0.3125,9.948015213012695
The cohesion policy after 2013 (debate),cohesion,0.3318048417568207,0.368421052631579,9.938685808862967
Professor Lucas Pires had been a member of our Parliament since Portugal joined the European Union and was twice its Vice-President.,Professor,0.3468827903270721,0.3157894736842105,9.846216936906167
The position of the Nepalese Government is therefore complicated.,Nepalese,0.338090181350708,0.375,9.842618306477863
"The next item is the Council and Commission statements on new regulations on visas for Western Balkan countries (Former Yugoslav Republic of Macedonia, Montenegro, Serbia).",Balkan,0.3543475568294525,0.3928571428571429,9.802440079775735
"Madam President, as can be seen from the resolution itself, after two months of violent clashes, Andry Rajoelina, former mayor of the capital of Madagascar, staged a coup d'état on 17 March of this year; he was supported by the army and a self-proclaimed 'High Authority of Transition', over which he presides, and he suspended the national assembly and the senate.",Madagascar,0.380684107542038,0.421875,9.763767101146543
Certification of train drivers operating locomotives and trains on the railway system in the Community (vote),locomotives,0.3658352494239807,0.33333333333333337,9.750574827194201
Slums such as Cité Soleil are especially prone to contagion due to very bad hygiene conditions and poor access to clean water.,Slums,0.3384467661380768,0.375,9.747529029846191
"The case of Manuel Rosales was the last straw and the catalyst for this resolution, but there are thousands of cases just as bloody as his; some of them are quoted in the resolution and others are not, like the case of Eligio Cedeño who was born in the poor Caracas suburb of Petare, a notoriously dangerous area well known for electing a mayor who was not from the Chávez regime.",Caracas,0.4211879074573517,0.4666666666666667,9.74544840199607
"First of all we want to better identify the petitioner, since, at the moment, when we receive half a tonne of petitions, it is not that clear who the contact person is.",tonne,0.3635938763618469,0.4027777777777778,9.728416903265593
"Indeed, prior to our meeting, there appeared to be a wide divergence of views.",divergence,0.361346036195755,0.4,9.663490951061254
Mainstreaming sustainability in development cooperation policies (vote),sustainability,0.3709058165550232,0.3382352941176471,9.659110981485112
They do not occur just in remote areas: we need only recall the recent disaster caused by the leak of toxic sludge from a factory in Hungary and the series of letter-bombs posted from Yemen to various addresses in the United States and Europe.,Hungary,0.3390567004680633,0.375,9.584879875183121
"We call for a thorough investigation, within the constitutional and legal framework of East Timor, to identify and try the main perpetrators of these attacks.",Timor,0.3450487554073334,0.381578947368421,9.573429617388486
"Four months after the removal of President Zelaya, the political crisis in Honduras unfortunately still remains unresolved, despite the agreement that was signed on 30 October by the committees representing the President and the de facto government.",Honduras,0.3194203078746796,0.29166666666666663,9.5155341284616
"The Israeli government must end its blockade of Gaza and there must be an immediate resumption of aid to Palestine, and support for the government of national unity.",Palestine,0.34693288803100586,0.3833333333333333,9.495768339737594
"Mr President-in-Office of the Council, Mr President of the Commission, Commissioners, ladies and gentlemen, this is the last debate on the state of the Union to be held before the end of the current parliamentary term, that is to say, before the elections due in June 1999.",Commissioners,0.3677945137023926,0.40625,9.465965857872597
"The next item is the debate on the oral question to the Commission on anti-dumping cases - state of play and prospects by Daniel Caspary, Cristiana Muscardini, Tokia Saïfi, Georgios Papastamkos, Kader Arif, Bernd Lange, Gianluca Susta, Metin Kazak, Niccolò Rinaldi, Marielle De Sarnez, Yannick Jadot, Carl Schlyter, Helmut Scholz, Robert Sturdy, Syed Kamall, Jan Zahradil, on behalf of the Group of the European People's Party (Christian Democrats), the Group of the Progressive Alliance of Socialists and Democrats in the European Parliament, the Group of the Alliance of Liberals and Democrats for Europe, the Group of the Greens/European Free Alliance, the Confederal Group of the European United Left - Nordic Green Left and the European Conservatives and Reformists - B7-0562/2010).",Sturdy,0.3830335736274719,0.35,9.438163893563415
"When the Greek bailout was originally agreed we were told that it would be enough to deter the speculators, that Greece would now be borrowing competitively in the market and that no more would be needed.",speculators,0.3171117901802063,0.35,9.396631377083908
"There can be no doubt that extremism, by its very nature, is divisive and leads to violence.",extremism,0.3700133860111237,0.3382352941176471,9.395261951114831
"The next item is the recommendation for second reading by Caroline Jackson, on behalf of the Committee on the Environment, Public Health and Food Safety, on the Council common position for adopting a directive of the European Parliament and of the Council on waste and repealing certain Directives (11406/4/2007 - C6-0056/2008 -.",Jackson,0.3463633358478546,0.31666666666666665,9.377895530901462
"Subsequently, as some of you will certainly remember, we had occasion in Rabat, Tripoli to reaffirm our common political agenda.",Rabat,0.4269424080848694,0.390625,9.297256469726562
They usually cause problems at work because people do not understand the way they reduce the capacity of sufferers and make them unfit for work.,sufferers,0.3821765184402466,0.42105263157894735,9.233076870441431
